File ID,File Name,Run Metadata ID,Study Name,PDC Study ID,PDC Study Version,Study ID,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
"254b1a80-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N147T148_180min_C2_102713.raw","NCC_N147T148_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1592772326","7650b890243175067ce9c7bc01f8e503","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N147T148_180min_C2_102713.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=k%2BdJ3pzBoEFo%2Fcv2w6cvfDmSdOs%3D"
"254b1e51-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N149T150_180min_C1_051214.raw","NCC_N149T150_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2009474670","50d50570773bd60cb69f5ca1546a7fb0","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N149T150_180min_C1_051214.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=Pwue1XSNC4OOFmpd1xrs0d%2B6Vbc%3D"
"254b1f38-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N155T156_180min_C2_021114.raw","NCC_N155T156_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1954261920","c87d59c9a03b8f9b362c04ea085ce15b","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N155T156_180min_C2_021114.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=MVlqeyJ4BuYDlSJihUcS2RmORBg%3D"
"254b2314-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N15T16_180min_C2_020113.raw","NCC_N15T16_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","888530617","d80768e7275b430edf286bbfb7003348","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N15T16_180min_C2_020113.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=zWIbQVSDFXjzBQVFEZphDCdwnuo%3D"
"254b2401-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N161T162_180min_C1_050214.raw","NCC_N161T162_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1510305779","b8f42da3e92a117800b0a5b6fa9a697c","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N161T162_180min_C1_050214.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=jiHrdOqPd8wE2yYITe8ZKUdrAmk%3D"
"254b27dd-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N163T164_180min_C1_021414.raw","NCC_N163T164_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2312880027","5676d5524df12d6bb26522774d544f44","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N163T164_180min_C1_021414.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=f1E8eKPfwXHMWMGgdgCbOVLDCNU%3D"
"254b28c7-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N165T166_180min_C1_022114.raw","NCC_N165T166_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1514203047","b31f30175b53be43a8f2daf384aca600","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N165T166_180min_C1_022114.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=RRKtkaZsCapOZkgBkZu%2BjRfbQTc%3D"
"254b2cd9-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N167T168_180min_C1_042914.raw","NCC_N167T168_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1789810624","10b4f9eb4d49ad919d3d53973b4be030","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N167T168_180min_C1_042914.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=UKYVOzDpXraF3ig5fgb3bx8RomQ%3D"
"254b2e08-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N169T170_180min_C1_030714.raw","NCC_N169T170_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1382111962","d87f1aa85474c4f8a22e0349e286f12e","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N169T170_180min_C1_030714.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=uTf86ftyGly2KFtC5HmTZwURBAc%3D"
"254b2ef0-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N173T174_180min_C1_051414.raw","NCC_N173T174_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2268552859","7709edb67be60bbb241dc81ed7564605","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N173T174_180min_C1_051414.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=w3knMEJkhvNnwEb3EH0e5cnPibk%3D"
"254b2fce-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N179T180_180min_C1_051814.raw","NCC_N179T180_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1877132393","c6c82988c3f1da3f16381efa5ba6fac2","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N179T180_180min_C1_051814.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=jY8K4Gz1C1lMmOtbeSAFGlHPvss%3D"
"254b3256-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N17T18_180min_C1_041413.raw","NCC_N17T18_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2548404693","1bdb2555274d0598da435f84a41d8119","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N17T18_180min_C1_041413.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=f48zKRIbX%2BlqCfrkuAo8ggp0L%2B8%3D"
"254b3344-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N181T182_180min_C2_052014.raw","NCC_N181T182_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1665891290","9de4433a209acc8934fcfb8727bfb7c0","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N181T182_180min_C2_052014.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=WxzLHLwHCbEqpskIIWpHQGHvg7E%3D"
"254b3424-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N189T190_180min_C2_052314.raw","NCC_N189T190_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1721219814","47d51d898e9ae65ba480a7f0299e27cf","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N189T190_180min_C2_052314.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=z6ydrQq9lAxBHmoHqH32xrGOdWY%3D"
"254b3537-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N191T226_180min_C2_091614.raw","NCC_N191T226_Glycoproteome_KU_20161115","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2518014641","ea06bbd1588d17f82af0a051677d72cc","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N191T226_180min_C2_091614.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=8T7HSFRFjNDSHyfA4Oo3ZElXOLk%3D"
"254b37ce-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N193T200_180min_C1_092314.raw","NCC_N193T200_Glycoproteome_KU_20161115","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2388105344","add94a162d466787923b0f5665cef13b","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N193T200_180min_C1_092314.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=MgxHHFMrQZQSbM7r3CZ7EtpDLV0%3D"
"254b38b3-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N195T196_180min_C1_052514.raw","NCC_N195T196_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1804017175","38cd0091bc878bc7d44cdaaf6b2d59f9","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N195T196_180min_C1_052514.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=tXnkBD3JbbgvN1ornKU%2BocVMEtI%3D"
"254b398b-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N203T218_180min_C2_111814.raw","NCC_N203T218_Glycoproteome_KU_20161115","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2085075089","58c3b1d904e8070d690c330b6172dcc1","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N203T218_180min_C2_111814.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=96mBEy2fF2zpvSyM3W%2FnGhZ4oxU%3D"
"254b3a6b-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N209T214_180min_C2_092614.raw","NCC_N209T214_Glycoproteome_KU_20161115","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1888829992","cfb4cfa7f6ab0b8f60d627d4121a0191","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N209T214_180min_C2_092614.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=xSShO7Qpu9FV6Z3gVwJNFSinb48%3D"
"254b3d13-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N211T212_180min_C1_062114.raw","NCC_N211T212_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2064687406","eea5833ac5ffff4066c7d66788e80362","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N211T212_180min_C1_062114.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=oWNiPdmjm%2Fliw01IMBOQJHrfEGI%3D"
"254b3df3-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N215T216_180min_C2_061714.raw","NCC_N215T216_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2271079838","8efaef835ec07267c9fd8cbb1aa6565f","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N215T216_180min_C2_061714.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=nchV8yQGzmtU3m2xd980sU63Tww%3D"
"254b3eeb-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N219T220_180min_C2_061914.raw","NCC_N219T220_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2517522370","ffd6e6c100e1dbca504f3d382817259c","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N219T220_180min_C2_061914.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=IfYXCLIRyvt1uwZXmOpmUIwj698%3D"
"254b3fd0-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N21T22_180min_C1_042613.raw","NCC_N21T22_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2466773585","371dcc4f355d00ded6847097d8af4e9e","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N21T22_180min_C1_042613.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=ozymkypiCkZ%2Fbguwn9XyxVJ3G7A%3D"
"254b428b-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N221T222_180min_C1_062314.raw","NCC_N221T222_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2028404534","c5c0d1538c989624ca6a1ccc4facc57c","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N221T222_180min_C1_062314.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=xqGZHKREGCylmNmckuj%2BBMohH8o%3D"
"254b4377-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N231T258_180min_C1_112114.raw","NCC_N231T258_Glycoproteome_KU_20161115","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2018334836","8e8a03ef4bcbad2326a0ed3033ff4212","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N231T258_180min_C1_112114.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=9FG7kqcbmY31XPlll9SermwuE7Q%3D"
"254b44c7-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N2397T5264_180min_10ug_C1_042015.raw","NCC_N2397T5264_Glycoproteome_KU_20161115","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","1778608058","6cddf9dcfb77735caf0910bec807ea73","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N2397T5264_180min_10ug_C1_042015.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=vQzPuHWNFisG0MgHTCOcofq6EBk%3D"
"254b4802-f1f8-11e9-9a07-0a80fada099c","Glyco_FN01_N23T24_180min_C1_061713.raw","NCC_N23T24_Glycoproteome_KU_20150109","Proteogenomics of Gastric Cancer - Glycoproteome","PDC000216","1","e386c6b6-693a-11ea-b1fd-0aad30af8a83","Human Early-Onset Gastric Cancer - Korea University","Raw Mass Spectra","Proprietary","Open","2134683526","1400ef0f7e379d5cdb9fcbbb886c7f83","Yes","https://pdcdatastore.s3.amazonaws.com/raw-files/10/29/Glyco_FN01_N23T24_180min_C1_061713.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833901&Signature=TPwPKACzgcAvk6U6GgXflj6UpmY%3D"
