File ID	File Name	Run Metadata ID	Study Name	PDC Study ID	PDC Study Version	Study ID	Project Name	Data Category	File Type	Access	File Size (in bytes)	Md5sum	Downloadable	File Download Link
25444264-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N143T144_240min_C1_080214.raw	NCC_N143T144_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1434860821	78c9910092542c81fae0f6fc49d3f1d2	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N143T144_240min_C1_080214.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=IyNyk5ugbeNHwmrO9c%2B9DOTGTu0%3D
25444900-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N145T202_240min_092414.raw	NCC_N145T202_Phosphoproteome_KU_20161115	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1788470654	887bdbd5417944f9259bc05cc9143bc5	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N145T202_240min_092414.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=oOhsVm8xaQKlGhmttvRcKaR6UI0%3D
25444aef-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N147T148_240min_C2_080514.raw	NCC_N147T148_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1522705928	f34d8ad68388f7d4ce7b3b5afd9da931	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N147T148_240min_C2_080514.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=Sky%2BmOXUWrUWcy7LyG05%2FIY5rGs%3D
2544519a-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N149T150_240min_090114.raw	NCC_N149T150_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1145942169	f068a662f99f14ea757d7484e76512b2	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N149T150_240min_090114.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=4DL77husLDwA%2F23vLopTL4xUCNE%3D
2544581f-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N155T156_240min_C2_080814.raw	NCC_N155T156_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1423174694	ba16a905c4adc17745a39f61fa9526bb	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N155T156_240min_C2_080814.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=PGpqeGtRS5f%2BBWS6p4euer4Cxd8%3D
25445f80-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N15T16_240min_C1_011213.raw	NCC_N15T16_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1606147893	ef7d917ee906191d136c6c226a8fa56b	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N15T16_240min_C1_011213.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=WWA%2BWUdOxGfqMHDtmiVEjmN%2BeiA%3D
254461f1-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N161T162_240min_080414.raw	NCC_N161T162_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1967806769	fd11b731ce024cebea32c6baf8e05229	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N161T162_240min_080414.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=HGoYKfnw4ulMu2c7pVMZq72zJx4%3D
254463a1-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N163T164_240min_C1_031714.raw	NCC_N163T164_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1130947251	5f291be9fc1759c90c7970703a6c000e	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N163T164_240min_C1_031714.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=tZ%2F0bwkrwFqQqE1SWD18pmoqCyg%3D
2544652c-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N165T166_240min_C1_020714.raw	NCC_N165T166_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1450741043	3e2a6d5da0bce7952055568b09e9c806	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N165T166_240min_C1_020714.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=2kNubErmi9zecWoeLz0N1WsF71I%3D
2544669e-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N167T168_240min_080714.raw	NCC_N167T168_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	2016713338	cef7fc835cf7784fdc2191696d93d4b1	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N167T168_240min_080714.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=bJ5PWjyr9TXfov7%2B8hXR370Cl4I%3D
25446b45-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N169T170_240min_C1_032014.raw	NCC_N169T170_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	2063390793	d6457930a4b2eee6c380a3e49ec6b0a1	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N169T170_240min_C1_032014.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=vd1AjInn8kLE0TjS3sVCgSNOpWE%3D
25446d0b-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N173T174_240min_081314.raw	NCC_N173T174_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1917137081	8c0a08052d791d3c3e82269d0000f11c	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N173T174_240min_081314.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=GwtVhXXwnrdheR7jvDzNL6XDZ%2Bg%3D
25446ed3-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N179T180_240min_C1_071414.raw	NCC_N179T180_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1457757557	3fc37f1bb81f528f22fc338948635d06	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N179T180_240min_C1_071414.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=DIYmUUOz4AdDCZqgdc24MyKy1uA%3D
254470a4-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N181T182_240min_C1_071714.raw	NCC_N181T182_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1465131449	f08c50544cc249d797ea787ed64ca658	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N181T182_240min_C1_071714.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=rMT7WK71wdvA3taOorqSuI%2Bzi14%3D
25447587-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N189T190_240min_C2_072014.raw	NCC_N189T190_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1249544035	3f3a9ae5e89e60a5d0765803a7f85a3b	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N189T190_240min_C2_072014.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=S0rYoWN2P04P75SPMUcYLKn2ZFk%3D
25447776-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N191T226_240min_090614.raw	NCC_N191T226_Phosphoproteome_KU_20161115	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1369504925	0183e482c59c30c730ed9b0ed41f7905	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N191T226_240min_090614.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=O7IePEkGPYILRDccm1wQ1KhXgtA%3D
25447931-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N193T200_240min_091614.raw	NCC_N193T200_Phosphoproteome_KU_20161115	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1870204687	7af86d6b486e1eb39b62e5aaaa65e590	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N193T200_240min_091614.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=H06IVc0unfQf7Uy7EyDnE1L7VtM%3D
25447b47-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N195T196_240min_C2_072314.raw	NCC_N195T196_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1314491526	0fad5a9ba8b14fac6357321672f901d3	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N195T196_240min_C2_072314.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=bTKuUYDf9RCyTOI0kw5J%2BvY4Kck%3D
25448052-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N203T218_240min_100314.raw	NCC_N203T218_Phosphoproteome_KU_20161115	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1536551750	5b233bd5585f318caad5f1fce2e694e7	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N203T218_240min_100314.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=p46fMo1KszyJ8hdmSvGmuqNFoRY%3D
2544824a-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N209T214_240min_092814.raw	NCC_N209T214_Phosphoproteome_KU_20161115	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1732661791	032eead4bcbe795c0b17fe3ebe11d5c3	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N209T214_240min_092814.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=GWsPGV2h2JSap2Dt4s4avKBrlsg%3D
25448416-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N211T212_240min_C2_072614.raw	NCC_N211T212_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1478713250	b3e0e2470a0e32d4ee33bf5a9312f004	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N211T212_240min_C2_072614.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=KK13mRKUuLs6lV1na6kbRfNcQH8%3D
254485e8-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N215T216_240min_C2_081514.raw	NCC_N215T216_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1025104508	60c7e7f1d548157340e7f7eac3fdf75a	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N215T216_240min_C2_081514.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=MRdR8Y2NFmxWzJ6lpUeH%2FGRPNhQ%3D
25448adf-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N219T220_240min_C2_081214.raw	NCC_N219T220_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1355694614	af4d19f4d5fce0b8dfbc89e5ba7065c8	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N219T220_240min_C2_081214.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=68n3UrDxjvzAm6BqCVJ%2BD3b3h6A%3D
25448cc0-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N21T22_240min_C2_050313.raw	NCC_N21T22_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1335564968	8777cf1521b5262d2166367b0eb218f6	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N21T22_240min_C2_050313.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=dQgO9xj5k7OTKyMgFIS9A8OgvE8%3D
25448e7e-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N221T222_240min_C1_081814.raw	NCC_N221T222_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1260644559	cced36d0e3a916d18d741880282fdaad	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N221T222_240min_C1_081814.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=ot3gpvB6I2sfFf%2FrGx30tRPrgiQ%3D
25449049-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N231T258_240min_C2_112914.raw	NCC_N231T258_Phosphoproteome_KU_20161115	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1646547233	72abb686e780e7c768a4401c8bd98f7d	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N231T258_240min_C2_112914.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=V626mraNtkm9J1%2BVa0yPXAUmXrg%3D
25449576-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N2397T5264_240min_C2_041815.raw	NCC_N2397T5264_Phosphoproteome_KU_20161115	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1273763871	789af5b7bc9c3c40b3dc9f4e017eec41	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N2397T5264_240min_C2_041815.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=mIGZdJ4gUYdg6iMcMeutPwirPAY%3D
2544975d-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N23T24_240min_C2_060113.raw	NCC_N23T24_Phosphoproteome_KU_20150109	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1089914701	7f91e928758aee2a443bf897b305b4f2	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N23T24_240min_C2_060113.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=jlrRHocALytY0O8ccSeHMZ8LsKA%3D
25449928-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N247T250_240min_091214.raw	NCC_N247T250_Phosphoproteome_KU_20161115	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1507056997	31737ade5c8d7c27a6eeaac7e3c9be04	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N247T250_240min_091214.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=euujUf%2B7yP95pKlHaHbfcx5%2Fh6o%3D
25449e73-f1f8-11e9-9a07-0a80fada099c	Phospho_FN01_N253T90_240min_092114.raw	NCC_N253T90_Phosphoproteome_KU_20161115	Proteogenomics of Gastric Cancer - Phosphoproteome	PDC000215	1	e386c3db-693a-11ea-b1fd-0aad30af8a83	Human Early-Onset Gastric Cancer - Korea University	Raw Mass Spectra	Proprietary	Open	1797369979	daa383ccc00e7de576f834e6eea32d70	Yes	https://pdcdatastore.s3.amazonaws.com/raw-files/10/28/Phospho_FN01_N253T90_240min_092114.raw?AWSAccessKeyId=AKIAQPWI5WIU5JVNO7OU&Expires=1724833971&Signature=N7lt2kU0eLSx81g5jKf3iPzGRZc%3D
